,close,open,high,low,pre_close
2016-08-16,17.389997501956497,16.996080431470187,17.534113503353925,16.928826297484722,17.188235100000092
2016-08-17,17.293920167691542,17.534113503353925,18.1970471097821,17.23627376713257,17.389997501956497
2016-08-18,17.188235100000092,17.140196432867615,17.361174301677007,16.98647269804369,17.293920167691542
2016-08-19,17.101765499161637,17.03451136517617,17.25548923398556,17.015295898323178,17.188235100000092
2016-08-22,16.80392576294028,17.024903631749673,17.245881500559065,16.74627936238131,17.101765499161637
2016-08-23,16.890395363778737,16.7654948292343,17.092157765735138,16.7654948292343,16.80392576294028
2016-08-24,17.005688164896682,16.928826297484722,17.245881500559065,16.861572163499254,16.890395363778737
2016-08-25,16.871179896925746,16.78471029608729,17.149804166294114,16.62137882783687,17.005688164896682
2016-08-26,16.775102562660795,16.823141229793272,16.928826297484722,16.67902522839584,16.871179896925746
2016-08-29,16.70784842867533,16.70784842867533,16.842356696646263,16.544516960424907,16.775102562660795
2016-08-30,16.851964430072755,16.66941749496935,16.94804176433771,16.640594294689862,16.70784842867533
2016-08-31,17.05372683202916,16.890395363778737,17.159411899720606,16.69824069524883,16.851964430072755
2016-09-01,16.659809761542853,17.082550032308646,17.149804166294114,16.650202028116354,17.05372683202916
2016-09-02,16.717456162101822,16.62137882783687,17.082550032308646,16.60216336098388,16.659809761542853
2016-09-05,16.78471029608729,16.851964430072755,17.101765499161637,16.736671628954817,16.717456162101822
2016-09-06,16.78471029608729,16.66941749496935,16.80392576294028,16.41000869245397,16.78471029608729
2016-09-07,16.70784842867533,16.794318029513786,16.94804176433771,16.68863296182234,16.78471029608729
2016-09-08,16.74627936238131,16.68863296182234,16.851964430072755,16.630986561263363,16.70784842867533
2016-09-09,16.58294789413089,16.717456162101822,16.842356696646263,16.573340160704394,16.74627936238131
2016-09-12,15.96805295483519,16.33314682504201,16.342754558468506,15.852760153717247,16.58294789413089
2016-09-13,15.891191087423227,16.05452255567365,16.102561222806127,15.823936953437759,15.96805295483519
2016-09-14,15.708644152319819,15.833544686864256,15.84315242029075,15.64139001833435,15.891191087423227
2016-09-19,15.785506019731779,15.737467352599301,15.833544686864256,15.718251885746312,15.708644152319819
2016-09-20,15.80472148658477,15.795113753158276,15.823936953437759,15.708644152319819,15.785506019731779
2016-09-21,15.852760153717247,15.823936953437759,16.04491482224715,15.785506019731779,15.80472148658477
2016-09-22,15.862367887143742,16.016091621967668,16.06413028910014,15.833544686864256,15.852760153717247
2016-09-23,15.756682819452292,15.871975620570236,15.929622021129207,15.756682819452292,15.862367887143742
2016-09-26,15.420412149524958,15.718251885746312,15.756682819452292,15.391588949245472,15.756682819452292
2016-09-27,15.574135884348884,15.372373482392481,15.622174551481361,15.333942548686501,15.420412149524958
2016-09-28,15.458843083230938,15.497274016936919,15.583743617775376,15.449235349804441,15.574135884348884
2016-09-29,15.785506019731779,15.574135884348884,15.977660688261684,15.51648948378991,15.458843083230938
2016-09-30,15.833544686864256,15.756682819452292,15.871975620570236,15.689428685466824,15.785506019731779
2016-10-10,16.04491482224715,15.939229754555704,16.140992156512105,15.84315242029075,15.833544686864256
2016-10-11,15.987268421688182,16.05452255567365,16.102561222806127,15.900798820849724,16.04491482224715
2016-10-12,16.1505998899386,15.996876155114675,16.31393135818902,15.996876155114675,15.987268421688182
2016-10-13,16.121776689659114,16.083345755953133,16.285108157909534,15.977660688261684,16.1505998899386
2016-10-14,15.987268421688182,16.121776689659114,16.169815356791588,15.900798820849724,16.121776689659114
2016-10-17,15.708644152319819,15.96805295483519,16.05452255567365,15.708644152319819,15.987268421688182
2016-10-18,16.189030823644583,15.718251885746312,16.198638557071078,15.67982095204033,15.708644152319819
2016-10-19,16.016091621967668,16.179423090218087,16.217854023924065,15.9488374879822,16.189030823644583
2016-10-20,15.862367887143742,16.04491482224715,16.083345755953133,15.833544686864256,16.016091621967668
2016-10-21,15.9488374879822,15.871975620570236,16.189030823644583,15.833544686864256,15.862367887143742
2016-10-24,16.41961642588047,15.920014287702713,16.68863296182234,15.910406554276216,15.9488374879822
2016-10-25,16.381185492174488,16.352362291895002,16.525301493571916,16.265892691056543,16.41961642588047
2016-10-26,16.294715891336033,16.39079322560098,16.47726282643944,16.246677224203555,16.381185492174488
2016-10-27,16.323539091615515,16.33314682504201,16.371577758747993,16.189030823644583,16.294715891336033
2016-10-28,16.285108157909534,16.486870559865935,16.94804176433771,16.25628495763005,16.323539091615515
2016-10-31,16.45804735958645,16.198638557071078,16.525301493571916,15.852760153717247,16.285108157909534
2016-11-01,16.573340160704394,16.39079322560098,16.67902522839584,16.361970025321497,16.45804735958645
2016-11-02,16.47726282643944,16.47726282643944,16.813533496366777,16.448439626159956,16.573340160704394
2016-11-03,16.90961083063173,16.429224159306965,17.226666033706074,16.39079322560098,16.47726282643944
2016-11-04,17.33235110139752,17.063334565455655,17.63019083761888,16.9768649646172,16.90961083063173
2016-11-07,17.226666033706074,17.265096967412056,17.466859369368457,17.063334565455655,17.33235110139752
2016-11-08,17.207450566853083,17.45725163594196,17.572544437059904,17.140196432867615,17.226666033706074
2016-11-09,16.900003097205232,17.11137323258813,17.265096967412056,16.74627936238131,17.207450566853083
2016-11-10,17.140196432867615,17.149804166294114,17.43803616908897,17.07294229888215,16.900003097205232
2016-11-11,17.649406304471867,17.159411899720606,17.774306839016305,17.05372683202916,17.140196432867615
2016-11-14,17.56293670363341,17.43803616908897,18.062538841811165,17.41882070223598,17.649406304471867
2016-11-15,17.370782035103502,17.534113503353925,17.63019083761888,17.23627376713257,17.56293670363341
2016-11-16,17.370782035103502,17.45725163594196,17.54372123678042,17.197842833426588,17.370782035103502
2016-11-17,17.25548923398556,17.265096967412056,17.34195883482402,17.092157765735138,17.370782035103502
2016-11-18,16.9768649646172,17.149804166294114,17.226666033706074,16.90961083063173,17.25548923398556
2016-11-21,16.928826297484722,16.928826297484722,17.13058869944112,16.813533496366777,16.9768649646172
2016-11-22,17.284312434265043,17.005688164896682,17.35156656825051,16.9672572311907,16.928826297484722
2016-11-23,17.015295898323178,17.31313563454453,17.35156656825051,16.9768649646172,17.284312434265043
2016-11-24,17.120980966014628,17.024903631749673,17.43803616908897,16.957649497764205,17.015295898323178
2016-11-25,17.169019633147105,17.120980966014628,17.178627366573597,16.68863296182234,17.120980966014628
2016-11-28,17.149804166294114,17.389997501956497,17.486074836221448,17.11137323258813,17.169019633147105
2016-11-29,17.07294229888215,16.871179896925746,17.23627376713257,16.871179896925746,17.149804166294114
2016-11-30,16.98647269804369,16.98647269804369,17.23627376713257,16.90961083063173,17.07294229888215
2016-12-01,17.265096967412056,17.005688164896682,17.27470470083855,16.919218564058223,16.98647269804369
2016-12-02,16.996080431470187,17.370782035103502,17.389997501956497,16.861572163499254,17.265096967412056
2016-12-05,16.506086026718926,16.813533496366777,16.98647269804369,16.496478293292434,16.996080431470187
2016-12-06,16.429224159306965,16.544516960424907,16.66941749496935,16.352362291895002,16.506086026718926
2016-12-07,16.41000869245397,16.429224159306965,16.486870559865935,16.217854023924065,16.429224159306965
2016-12-08,16.140992156512105,16.45804735958645,16.467655093012947,16.121776689659114,16.41000869245397
2016-12-09,16.169815356791588,16.11216895623262,16.31393135818902,16.092953489379628,16.140992156512105
2016-12-12,15.564528150922387,16.169815356791588,16.246677224203555,15.47805855008393,16.169815356791588
2016-12-13,15.51648948378991,15.64139001833435,15.64139001833435,15.401196682671968,15.564528150922387
2016-12-14,15.535704950642902,15.526097217216407,15.593351351201873,15.324334815260004,15.51648948378991
2016-12-15,15.449235349804441,15.420412149524958,15.64139001833435,15.362765748965986,15.535704950642902
2016-12-16,15.420412149524958,15.43962761637795,15.545312684069396,15.381981215818978,15.449235349804441
2016-12-19,15.218649747568556,15.430019882951452,15.458843083230938,15.180218813862576,15.420412149524958
2016-12-20,15.122572413303603,15.199434280715566,15.276296148127528,15.084141479597621,15.218649747568556
2016-12-21,15.237865214421547,15.180218813862576,15.343550282112997,15.15139561358309,15.122572413303603
2016-12-22,15.161003347009585,15.257080681274537,15.266688414701033,15.103356946450614,15.237865214421547
2016-12-23,15.036102812465145,15.189826547289071,15.209042014142062,14.988064145332668,15.161003347009585
2016-12-26,15.180218813862576,14.872771344214726,15.257080681274537,14.795909476802763,15.036102812465145
2016-12-27,15.11296467987711,15.228257480995051,15.247472947848042,15.084141479597621,15.180218813862576
2016-12-28,14.968848678479679,15.122572413303603,15.15139561358309,14.920810011347202,15.11296467987711
2016-12-29,14.959240945053184,14.978456411906174,15.064926012744632,14.853555877361735,14.968848678479679
2016-12-30,14.940025478200193,14.949633211626688,15.055318279318136,14.795909476802763,14.959240945053184
2017-01-03,15.122572413303603,14.988064145332668,15.189826547289071,14.988064145332668,14.940025478200193
2017-01-04,15.209042014142062,15.132180146730098,15.237865214421547,15.084141479597621,15.122572413303603
2017-01-05,15.103356946450614,15.218649747568556,15.247472947848042,15.093749213024118,15.209042014142062
2017-01-06,15.036102812465145,15.093749213024118,15.161003347009585,15.016887345612156,15.103356946450614
2017-01-09,15.016887345612156,15.02649507903865,15.122572413303603,14.997671878759164,15.036102812465145
2017-01-10,14.997671878759164,15.074533746171126,15.103356946450614,14.997671878759164,15.016887345612156
2017-01-11,15.007279612185659,15.007279612185659,15.141787880156594,14.988064145332668,14.997671878759164
2017-01-12,15.122572413303603,15.074533746171126,15.228257480995051,15.055318279318136,15.007279612185659
2017-01-13,15.209042014142062,15.132180146730098,15.314727081833508,15.103356946450614,15.122572413303603
2017-01-16,14.584539341419866,15.141787880156594,15.141787880156594,14.094544936668607,15.209042014142062
2017-01-17,14.498069740581409,14.555716141140381,14.728655342817296,14.296307338625008,14.584539341419866
2017-01-18,14.334738272330988,14.507677474007904,14.603754808272857,14.325130538904494,14.498069740581409
2017-01-19,14.257876404919026,14.315522805477999,14.459638806875429,14.238660938066037,14.334738272330988
2017-01-20,14.459638806875429,14.286699605198512,14.5172852074344,14.257876404919026,14.257876404919026
2017-01-23,14.469246540301924,14.478854273728418,14.57493160799337,14.421207873169447,14.459638806875429
2017-01-24,14.24826867149253,14.478854273728418,14.478854273728418,14.238660938066037,14.469246540301924
2017-01-25,14.325130538904494,14.24826867149253,14.43081560659594,14.24826867149253,14.24826867149253
2017-01-26,14.546108407713886,14.363561472610474,14.594147074846362,14.363561472610474,14.325130538904494
2017-02-03,14.353953739183979,14.565323874566875,14.594147074846362,14.353953739183979,14.546108407713886
2017-02-06,14.382776939463465,14.478854273728418,14.478854273728418,14.325130538904494,14.353953739183979
2017-02-07,14.24826867149253,14.382776939463465,14.39238467288996,14.209837737786549,14.382776939463465
2017-02-08,14.555716141140381,14.238660938066037,14.584539341419866,14.209837737786549,14.24826867149253
2017-02-09,14.498069740581409,14.498069740581409,14.680616675684819,14.478854273728418,14.555716141140381
2017-02-10,14.594147074846362,14.555716141140381,14.7190476093908,14.5172852074344,14.498069740581409
2017-02-13,14.776694009949773,14.632578008552343,14.930417744773697,14.565323874566875,14.594147074846362
2017-02-14,14.747870809670287,14.882379077641222,14.882379077641222,14.690224409111314,14.776694009949773
2017-02-15,14.613362541699352,14.7190476093908,14.834340410508744,14.613362541699352,14.747870809670287
2017-02-16,14.7190476093908,14.613362541699352,14.843948143935238,14.57493160799337,14.613362541699352
2017-02-17,14.795909476802763,14.786301743376269,15.305119348407013,14.776694009949773,14.7190476093908
2017-02-20,14.997671878759164,14.824732677082249,15.007279612185659,14.738263076243792,14.795909476802763
2017-02-21,14.988064145332668,15.016887345612156,15.141787880156594,14.891986811067715,14.997671878759164
2017-02-22,14.911202277920706,14.949633211626688,14.968848678479679,14.776694009949773,14.988064145332668
2017-02-23,14.728655342817296,14.891986811067715,14.930417744773697,14.690224409111314,14.911202277920706
2017-02-24,14.795909476802763,14.699832142537812,14.824732677082249,14.661401208831828,14.728655342817296
2017-02-27,14.613362541699352,14.747870809670287,14.747870809670287,14.594147074846362,14.795909476802763
2017-02-28,14.651793475405334,14.613362541699352,14.75747854309678,14.584539341419866,14.613362541699352
2017-03-01,14.642185741978839,14.642185741978839,14.747870809670287,14.622970275125848,14.651793475405334
